chunk_id,article_id,chunk_text,chunk_index,source_url,title,category
63620c476124acff_0034,63620c476124acff,"茎腐病和丝黑穗病等。 选用抗 （耐） 病品种， 利 用 含有 精甲 · 咯菌腈、苯醚甲环唑、吡唑醚菌酯 、噻呋酰胺、氟唑环菌胺 或戊唑醇等成分的 种子处理剂 。 及时排出田间积水减轻纹枯病和茎腐病的发生程度。纹枯病在 发病初期 （玉米拔节时） 喷施井冈霉素 、噻呋酰胺 等杀菌剂，视发病情况隔 7 — 10 天再喷 1 次。
（四）叶部病害。 重点防治南方锈病、大斑病、小斑病、褐斑病、弯孢叶斑病、北方炭疽病和白斑病等。 选用抗 （耐） 病品种，合理密植， 科学施肥、排灌 。在 发病初 期，选用 枯草芽孢杆菌、井冈霉素、 苯醚甲环唑、吡唑醚菌酯 、代森铵、氟硅唑、丙环·嘧菌酯、肟菌·戊唑醇、唑醚·氟环 唑 等杀菌剂喷施，视发病情况隔 7 — 10 天再喷 1 次 。防治锈病可添加茶·黄液等助剂达到农药减量控害目的。
（五）中后期刺吸性害虫。 重点防治 蚜虫 、叶螨等。 蚜 虫发生初期 选用噻虫嗪、吡虫啉、溴氰菊酯等药剂喷施防治 ；叶螨发生初期用唑满酯等药剂喷雾防治，重点喷洒叶背面 。
（六）穗腐病。 结合玉米“一喷多促”进行预防控制。抓住大喇叭口至抽雄期、吐丝至 乳熟期 两个关键时期，有效控制害虫钻蛀穗部以及病原菌通过花丝及害虫造成的伤口侵染果穗。药剂可选用防治玉米叶斑病的吡唑醚菌酯、氯氟醚菌唑、嘧菌酯、井冈霉素 A 等杀菌剂，以及防治玉米害虫的 四氯虫酰胺、氯虫苯甲酰胺、 甲维盐、溴氰菊酯、 印楝素 等杀虫剂桶混喷雾。同时，可添加植物生长调节剂，促进玉米健康，提高抗逆性。
（一）秸秆处理、深耕灭茬技术 。 采取秸秆综合利用、粉碎还田、深 翻 土壤、播前灭茬 等措施处理秸秆及残茬，病虫严重发生地块 采取 秸秆离田处理 。
（二）选用抗（耐）性品种。",34,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0035,63620c476124acff,"深耕灭茬技术 。 采取秸秆综合利用、粉碎还田、深 翻 土壤、播前灭茬 等措施处理秸秆及残茬，病虫严重发生地块 采取 秸秆离田处理 。
（二）选用抗（耐）性品种。 根据玉米病虫害发生种类，选用抗（耐）病品种控制茎腐病、穗腐病和叶斑病；在生物育种品种批准种植区，选用农业农村部审定的转基因抗虫玉米品种。
（三）种子处理技术 。 根据 不同区域 地下害虫、 种传 土传病害和苗期病虫害 发生 种类 和危害规律， 选择适宜的 种子处理剂包衣或拌种 。
（四）中后期一喷多促技术 。 心叶末期至灌浆初期， 根据穗腐病、叶斑病、玉米螟、 桃蛀螟、粘虫、 棉铃虫、 甜菜夜蛾、 双斑长跗萤叶甲等病虫发生情况，合理 混用 杀虫剂 、 杀菌剂 、叶面肥和植物生长调节剂， 注重 不同作用机理的 农药交替使用、轮换使用、安全使用。 集中连片种植区宜 使用高秆作物 喷杆 喷雾机 或 航化作业 提升防控效率和效果 。
（五）成虫理化诱控技术 。 在 鳞翅目和鞘翅目等趋光性强的 害虫羽化期，使用杀虫灯诱杀 ；草地贪夜蛾、 玉米螟 、棉铃虫、粘虫等害 虫可 利用 性诱剂 、食诱剂 诱杀。 理化诱控技术 应大面积连片应用。
（六）生物防治技术 。 在玉米螟、棉铃虫、桃蛀螟 和草地贪夜蛾 等 成虫始 盛期，选用当地优势蜂种 （如螟黄赤眼蜂、夜蛾黑卵蜂、松毛虫赤眼蜂等） ， 利用植保无人机或人工释放 。 抓住低龄幼虫期，优先选用 苏云金杆菌、 短稳杆菌、球孢 白僵菌 、金龟子绿僵菌、核型多角体病毒、印楝素 等生物农药 防治。
2025 年马铃薯重大病虫害防控技术方案
据全国农技中心预测， 2025 年马铃薯病虫害总体中等发生，发生面积 5600 万亩次，主要发生种类有晚疫病、早疫病、病毒病、二十八星瓢虫、蚜虫、地下害虫等。",35,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0036,63620c476124acff,"据全国农技中心预测， 2025 年马铃薯病虫害总体中等发生，发生面积 5600 万亩次，主要发生种类有晚疫病、早疫病、病毒病、二十八星瓢虫、蚜虫、地下害虫等。马铃薯晚疫病总体中等发生，西南及武陵山区，以及西北、华北和东北的局部偏重以上流行风险高，发生面积 2100 万亩。为有效控制马铃薯晚疫病等重大病虫危害，制定本方案。
贯 彻“预防为主，综合防治” 的植保方针，大力推进绿色防控，优先采用抗病品种或优质脱毒种薯，应用种薯处理等技术，根据病虫害发生监测结果，综合防治、科学用药，推进专业化统防统治和联防联控，提高防控效果。
（一） 西南及武陵山种植区 ： 重点防控晚疫病、早疫病、病毒病、蚜虫，兼顾疮痂病、粉痂病、青枯病、黑痣病、黑胫病、地下害虫、马铃薯块茎蛾等病虫。
（二）西北种植区： 重点防控晚疫病、早疫病、黑痣病、枯萎病、黑胫病、病毒病，兼顾环腐病、疮痂病、粉痂病、地下害虫、蚜虫、二十八星瓢虫等病虫。
（ 三 ） 华北种植区 ： 重点防控晚疫病、早疫病、黑痣病、枯萎病、病毒病、地下害虫和二十八星瓢虫，兼顾疮痂病、粉痂病、黑胫病、环腐病、黄萎病、豆芫菁、蓟马和蚜虫等病虫。
（四） 东北种植区 ： 重点防控晚疫病、早疫病、黑痣病、疮痂病、病毒病、二十八星瓢虫、地下害虫，兼顾蚜虫、环腐病、枯萎病、黑胫病。
1. 轮作栽培。 与玉米、小麦、大豆、蚕豆等非茄科作物轮作防治病虫害；精细整地，适时播种，避免因地温偏低和播种过深导致出苗缓慢加重黑痣病、枯萎病等土传病害发生。
2. 选用抗病品种和脱毒种薯 。 根据不同生产区域特点选择适合的抗病品种。优先选择脱毒马铃薯原种或一级种薯。
3. 种薯切刀消毒。 种薯切块过程中，用 75% 酒精蘸刀或 3% 来苏水、 0.5% 高锰酸钾溶液浸泡切刀 5 — 10 分钟进行消毒，多把切刀轮换使用。
4. 种薯处理 。",36,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0037,63620c476124acff,"毒。 种薯切块过程中，用 75% 酒精蘸刀或 3% 来苏水、 0.5% 高锰酸钾溶液浸泡切刀 5 — 10 分钟进行消毒，多把切刀轮换使用。
4. 种薯处理 。 选用 咯菌腈、氟环 · 咯菌腈、精甲 · 咯 · 嘧菌 或吡虫啉等化学农药拌种，也可选用春雷霉素、白僵菌、苏云金杆菌、木霉菌等生物制剂与甲基硫菌灵混合拌种，晾干后播种，防治土传、种传病害和地下害虫。
5. 药剂沟施。 对黑痣病、枯萎病、黄萎病等土传病害重发田，随播种沟施嘧菌酯或噻呋酰胺；晚疫病、疮痂病等病害，沟施氟啶胺或芽孢杆菌等微生物菌剂。地下害虫用辛硫磷颗粒剂沟施。
苗期防治重点以晚疫病、地下害虫为主。根据晚疫病田间监测预警信息，及时喷施苦参碱、代森锰锌、氟啶胺或氰霜唑等保护性药剂进行预防。如出现中心病株，可喷施丁子香酚、烯酰吗啉、氟菌 · 霜霉威等内吸性治疗剂。利用杀虫灯或者性信息素诱杀成虫。
块茎形成期防治重点是晚疫病、疮痂病、蚜虫、二十八星瓢虫等。晚疫病根据田间监测情况，适时选用代森锰锌、氟啶胺、氰霜唑等保护性杀菌剂进行全田喷雾。施药间隔期根据天气情况和药剂持效期决定，一般间隔 5 — 10 天。喷药后遇雨应及时补喷。疮痂病严重的地块可用芽孢杆菌等生物菌剂滴灌。如有黑胫病、青枯病等病害发生，可选用噻唑锌、噻霉酮、春雷霉素、中生菌素等药剂滴灌或灌根。二十八星瓢虫防治应在卵孵化盛期至三龄幼虫分散前，选用高效氯氰菊酯等进行叶面喷雾，施药间隔期 7 — 10 天。蚜虫防治，优先选用苦参碱、除虫菊素等生物药剂，也可采用氟啶虫酰胺、噻虫嗪、高效氯氟氰菊酯等化学药剂喷雾防治。
块茎膨大期防治重点是晚疫病、早疫病、二十八星瓢虫、马铃薯块茎蛾、豆芫菁等病虫。",37,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0038,63620c476124acff,"虫菊素等生物药剂，也可采用氟啶虫酰胺、噻虫嗪、高效氯氟氰菊酯等化学药剂喷雾防治。
块茎膨大期防治重点是晚疫病、早疫病、二十八星瓢虫、马铃薯块茎蛾、豆芫菁等病虫。晚疫病防治依据田间监测预警系统或田间病圃监测结果确定最佳喷施时间，选择内吸治疗剂和保护剂同时使用，防治药剂可选用烯酰吗啉、氟噻唑吡乙酮、氟吡菌胺 · 烯酰吗啉、丁子香酚、 噁 酮 · 霜脲氰、氟菌 · 霜霉威、霜脲 · 嘧菌酯、唑醚 · 氰霜唑、烯酰 · 锰锌等药剂。早疫病防治可选用苯甲 · 丙环唑、 噁 酮 · 氟噻唑、嘧菌酯、啶酰菌胺、烯酰 · 吡唑酯、苯甲 · 嘧菌酯等药剂防治。疮痂病严重的地块，使用春雷 · 喹啉铜、解淀粉芽孢杆菌等药剂开展防控。黑胫病、环腐病和青枯病严重的地块，可选用噻唑锌或噻霉酮等药剂滴灌或喷淋。马铃薯块茎蛾防治前期选用食诱、性诱、灯光诱杀，卵孵化盛期至二龄幼虫分散前选用高效氯氟氰菊酯或与对路生物农药混合使用，进行叶面喷雾。
收获前 7 天左右机械杀秧。杀秧后至收获前喷施一次杀菌剂，如烯酰吗啉、氢氧化铜或 噁 酮 · 霜脲氰等，杀死土壤表面及残秧上的病菌 ， 防止侵染受伤薯块。杀秧后如不能及时收获，种薯田还应加喷 1 次吡虫啉防治蚜虫，避免种薯感染病毒；块茎蛾重发区，薯块用高效氯氟氰菊酯等 药剂 喷雾，晾干后入库贮藏。
据全国农技中心预测， 202 5 年蝗虫发生接近常年，东亚飞蝗、亚洲飞蝗、西藏飞蝗总体中等偏轻发生，北方农牧区土蝗总体中等发生，局部可能出现高密度蝗情，新疆、云南等边境局部地区有蝗虫入侵风险。 为 做好 202 5 年农区 蝗虫防治工作， 保障农作物 生产安全，特制订本方案。",38,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0039,63620c476124acff,"中等发生，局部可能出现高密度蝗情，新疆、云南等边境局部地区有蝗虫入侵风险。 为 做好 202 5 年农区 蝗虫防治工作， 保障农作物 生产安全，特制订本方案。
强化“政府主导、属地责任、联防联控”的工作机制，贯彻“改治并举”的治蝗工作方针，加强蝗情动态监测，优先采用生态调控、生物防治等绿色防控技术，在高密度发生区及时 开展 化学 应急防治，科学选药 、 精准施药， 推动蝗虫灾害的可 持续治理。
（一）东亚飞蝗。 重点防控区域为环渤海湾地区，黄河中下游部分滩区、华北和黄淮内涝湖库区及华南、海南局部地区。
（二）亚洲飞蝗。 重点防控区域为新疆阿勒泰、塔城、伊犁等中哈边境以及阿克苏、巴音郭楞地区，黑龙江、吉林的苇塘湿地等。
（三）西藏飞蝗。 重点防控区域为西藏、四川、青海的金沙江、通天河、雅砻江、雅鲁藏布江等河谷地带。
（四）农牧交错区土蝗。 重点防控区域为新疆天山北部、内蒙古中东 部 、河北北部、山西北部、吉林和辽宁西部、黑龙江中西部等地区。
飞蝗 的 防治指标为 0.5 头 /m 2 ， 北方农牧交错区 土蝗 的 防治指标为 10 头 /m 2 ，防治适期为蝗蝻 2 — 4 龄盛期。
坚持“系统监测与蝗区普查相结合、无人机侦察与人工踏查相结合”，充分运用信息 化手段， 密切监测蝗虫发生动态，重点监测群居型飞蝗蝗群，及时掌握外来入境蝗群的迁入、扩散路径，明确发生期、发生密度、区域范围，及时发出预警信息，并第一时间上报。
（ 1 ） 生态控制 。 改造蝗虫孳生地， 压 减 适生地 面积，抑制蝗虫发生 。",39,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0040,63620c476124acff,"扩散路径，明确发生期、发生密度、区域范围，及时发出预警信息，并第一时间上报。
（ 1 ） 生态控制 。 改造蝗虫孳生地， 压 减 适生地 面积，抑制蝗虫发生 。针对飞蝗常发区， 沿海蝗区 结合盐碱地开发利用，有序垦 种苜蓿、紫穗槐、棉花、冬枣等蝗虫非喜食植物；滨湖 蝗区加强生态保育，宜林则林、宜草则草，吸引鸟、蛙等自然天敌，利用生物 多样性 压低蝗虫基数； 内涝蝗区 的宜农区域推进高标准农田建设，宜渔区域开展 造塘养 殖 ；河泛蝗区实行沟渠路林网化，改善滩区生产条件 ， 搞好垦荒种植和精耕细作， 可以 利用滩区 种植豆科 牧草 。针对北方农牧交错区 土蝗常发区，可通过垦荒种植、春秋深耕细耙等措施 ， 破坏土蝗适生环境，减轻发生程度。
（ 2 ） 生物防治 。 中低密度发生区（飞蝗密度在 5 头 /m 2 以下和土蝗密度在 20 头 /m 2 以下） 和生态敏感区（包括湖库、水源保护区、 自然保护区 等禁止或限制使用化学农药的区域） ， 可降低防治指标， 2 — 3 龄盛期优先 使用蝗虫微孢子虫、 金龟子绿僵菌、球孢白僵菌 等微生物农药防治 ，合理使用印楝素、苦参碱等 植物源农药 。 在新疆等农牧交错区， 也可以 采取招引粉红椋鸟 、 牧鸡牧鸭等进行防治。
（ 3 ） 化学防治 。 高密度发生区（飞蝗密度 5 头 /m 2 以上，土蝗密度 20 头 /m 2 以上）采取化学防治。 药剂 可选用 高效氯氰菊酯、 高氯 · 马 、阿维 · 三唑磷、马拉硫磷 等。在集中连片面积区域， 优先 使用 植保无人机或地面大型施药 器械 ，采用 超低容量喷雾技术 进行 防治；在芦苇、甘蔗、玉米等高秆作物田以及发生环境复杂区， 使用 烟雾机在清晨或傍晚 进行 防治。
（一）提高施药 水平 。 根据蝗虫活动规律，确定防治时间， 做 到 精准 施药。",40,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0041,63620c476124acff,"、玉米等高秆作物田以及发生环境复杂区， 使用 烟雾机在清晨或傍晚 进行 防治。
（一）提高施药 水平 。 根据蝗虫活动规律，确定防治时间， 做 到 精准 施药。化学防治时，应考虑条带间隔施药，留出合理的天敌避难区域。避免使用烟雾机喷施微生物农药。
（二）开展防 效 评估 。 注意监测蝗虫 种群数量变化， 跟踪 防治效果 ，适时开展 评价， 一旦防治效果达到预期目标，即可终止防治行动， 避免过度 施药。
（三）落实防护措施。 提前 发布飞防 作业 公告、设置防治区警示提醒、强化防治人员的个人防护以及对非靶标生物的安全保护等。
据全国农技中心预测， 2025 年草地螟在内蒙古、河北、山西、黑龙江、吉林、辽宁、宁夏、新疆等地发生，全国发生面积 1800 万亩次，在内蒙古及其周边地区有局部重发的可能，华北、东北和西北大部总体偏轻发生。为做好 2025 年草地螟防控工作，特制定本方案。
强化监测预警，以防治低龄幼虫为主，诱杀成虫为辅。采取农业防治、生物防治、理化诱控、化学防治等综合措施，分区治理、联防联控，有效控制草地螟危害。
1 ．越冬代成虫。 重点关注内蒙古中西部、河北北部、山西北部等主要越冬区，以及黑龙江、吉林、辽宁西部、内蒙古东部、新疆北部等次要越冬区。
2 ．幼虫。 重点关注内蒙古中西部、河北和宁夏北部等农牧交错区，黑龙江西南部、吉林西部、辽宁西北部等农区。
1 ．农艺措施。 对草地螟越冬区采用耕、翻、犁、耙等措施破坏越冬代幼虫化蛹。对已发现草地螟卵的地块，要及时清除田间及田边杂草和夹荒地，尤其要注意清除田间藜科和蓼科杂草，并将除掉的杂草带出田外深埋或集中销毁。在低龄幼虫发生田块，应先施药后除草，避免幼虫集中转移到农作物上危害。
2 ．生物防治。 保护和利用赤眼蜂、茧蜂、寄生蝇等寄生性天敌，发挥自然天敌控害作用。",41,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
63620c476124acff_0042,63620c476124acff,"销毁。在低龄幼虫发生田块，应先施药后除草，避免幼虫集中转移到农作物上危害。
2 ．生物防治。 保护和利用赤眼蜂、茧蜂、寄生蝇等寄生性天敌，发挥自然天敌控害作用。在低密度发生区，于幼虫 3 龄前（卵始盛期后 10 天左右），优先选用生物农药苏云金杆菌 G033A 开展重点挑治。
3 ．物理阻隔。 在草地螟严重发生区域，为防止幼虫从草原、荒地、林带向农田迁移，在重发区和邻近未发生区的地块之间，采取挖沟、立膜或打药带方式阻隔控制扩散危害。沟的深度和宽度均在 30 厘米以上，沟内灌水或撒石灰；使用塑料膜隔离时，高度超过 60 厘米；隔离药带宽 4 米以上。
4 ．理化诱控。 在草地螟越冬代成虫重发区和外来虫源降落地，采用杀虫灯诱杀成虫，压低虫源基数。杀虫灯应安置在种植豆类、向日葵、紫花苜蓿等蜜源植物田边，安装高度以灯底高出周围主要作物顶部 20 厘米为宜。可选用食诱剂进行诱杀。
5 ．化学防治。 针对田边、地头、荒地等草地螟栖息地，于幼虫 3 龄前（卵始盛期后 10 天左右），选用三唑磷、甲维·三唑磷等药剂进行防治。中高密度发生区使用农用无人机等高效施药器械统防统治。注意药剂的交替、轮换使用，避免连续、单一用药，延缓抗药性发展，提高防控效果。",42,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,病虫害
fd1351b86f68f8ed_0000,fd1351b86f68f8ed,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次。其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生。 一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次。 稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次。 稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次。 纹枯病 在华南中西部、江南稻区偏重发生，华南东部、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次。 稻瘟病 总体中等发生，但丘陵山区、老病区和部分感病品种种植区重发风险高，全国发生面积1000万亩次。 稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次。 二、预测依据 （一） 多数病虫具备 中等至大 发生基数 1.二化螟。 目前，二化螟处于幼虫危害期。江南稻区重发，湖南、江西平均亩残虫量为1000—1900头，湘南、湘中、赣中、赣北局部达0.6万—2万头；枯鞘株率一般为1%—3%，枯心率低于1%。华南、长江中下游稻区中等发生，广西、浙江亩残虫量一般为700—900头，广东、福建、湖北、安徽一般为100—400头，桂东北、闽西北、粤东北、江汉平原南部、皖南及沿江地区个别田块达0.3万—3.5万头；枯鞘株率一般低于3%。 2.稻飞虱。,0,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,病虫害
fd1351b86f68f8ed_0001,fd1351b86f68f8ed,福建、湖北、安徽一般为100—400头，桂东北、闽西北、粤东北、江汉平原南部、皖南及沿江地区个别田块达0.3万—3.5万头；枯鞘株率一般低于3%。 2.稻飞虱。 5月以来，华南西部、西南南部、江南西部稻区陆续出现迁入虫峰，截至5月28日，广西、云南、广东、湖南全省分别累计诱虫16.4万、4.3万、1.5万、1.3万头，同比分别减少60.7%、82.5%、39.9%、7.9%。其中，桂中北、滇南、闽南出现单灯单日千头以上虫峰，广西灵川5月21—23日峰日虫量超万头。受迁入影响，华南、江南田间百丛虫量比5月中旬增加70%以上，经防控，百丛虫量一般低于400头，但桂西、滇南、粤西局部漏防地区达3000—6000头。 3.稻纵卷叶螟。 5月以来，除华南南部外，南方大部稻区灯下未监测到迁入蛾峰，截至5月28日，广西、广东、海南分别累计诱蛾2480头、4601头、2704头，同比分别减少86.4%、减少34.9%、增加66.4%。其中，5月下旬广东西南部、海南南部出现迁入蛾峰。当前，华南、江南稻区亩蛾量一般为50—500头，桂中和桂南沿海地区、闽西局部为1000—3000头，最高达1万—2万头；广西、广东、湖南亩卵量一般为1000—3000粒；亩幼虫量一般低于2000头，广西钦北、广东茂名、湖南祁阳个别漏防田块达2万—5万头。 4.纹 枯病、稻瘟病。 田间菌源充足，部分地区感病品种偏重发生。其中， 纹枯病 病丛率华南、江南稻区一般为5%—11%，但桂南、粤西早插田及低洼水浸田块最高达70%—90%； 稻瘟病 病叶率一般低于1%，但广西、广东局部老病区、感病品种种植区达20%—30%。 5.南方黑条矮缩病。 广西、广东、海南零星发生。据检测早春白背飞虱带毒率偏低，一般低于0.5%。,1,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,病虫害
fd1351b86f68f8ed_0002,fd1351b86f68f8ed,"1%，但广西、广东局部老病区、感病品种种植区达20%—30%。 5.南方黑条矮缩病。 广西、广东、海南零星发生。据检测早春白背飞虱带毒率偏低，一般低于0.5%。 （二）品种抗性较弱、 栽培 条件适宜 及抗药性上升等 因素增加 重发流行风险 今年，早稻部分优质高产型品种对稻瘟病抗性较弱，农户多年自留稻种抗性基本丧失，稻瘟病流行风险较高；各地桥梁田、插花田普遍，有利于害虫辗转为害；农民偏施氮肥，水稻生长量大、田间郁蔽，易形成适温高湿的田间小气候，有利于病虫害的发生流行。 据2024年全国农业有害生物抗药性监测报告，二化螟的抗药性具有明显的地域性，浙江、安徽、江西、湖北、湖南、广东、辽宁种群对氯虫苯甲酰胺均表现高抗，江西环鄱阳湖和浙江种群对阿维菌素表现中抗至高抗；褐飞虱对吡虫啉、噻虫嗪、噻嗪酮、呋虫胺均处于中等至高水平抗性；白背飞虱对噻嗪酮、毒死蜱处于中等至高水平抗性；稻纵卷叶螟对氯虫苯甲酰胺为中等至高水平抗性，科学合理用药要求更高、难度加大。 （三） 气候条件有利于病虫发生流行 据国家气象中心预测，6月，我国早稻主产区气温接近常年同期到偏高，华东中南部、华中西北部降水量较常年同期偏多。此外，夏季登陆我国的台风个数较常年同期偏少，主要影响我国华南东部和华东沿海地区。以上气候条件总体有利于水稻“两迁”害虫迁飞为害，以及稻瘟病和细菌性病害的发生流行。
根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次。其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生。
二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次。",2,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,病虫害
fd1351b86f68f8ed_0003,fd1351b86f68f8ed,"重发生；其他病虫害偏轻发生。
二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次。
稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次。
稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次。
纹枯病 在华南中西部、江南稻区偏重发生，华南东部、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次。
稻瘟病 总体中等发生，但丘陵山区、老病区和部分感病品种种植区重发风险高，全国发生面积1000万亩次。
稻曲病、南方水稻黑条矮缩病、三化螟、灰飞虱等其他病虫害 在部分稻区有一定程度发生，全国发生面积1200万亩次。
（一） 多数病虫具备 中等至大 发生基数
1.二化螟。 目前，二化螟处于幼虫危害期。江南稻区重发，湖南、江西平均亩残虫量为1000—1900头，湘南、湘中、赣中、赣北局部达0.6万—2万头；枯鞘株率一般为1%—3%，枯心率低于1%。华南、长江中下游稻区中等发生，广西、浙江亩残虫量一般为700—900头，广东、福建、湖北、安徽一般为100—400头，桂东北、闽西北、粤东北、江汉平原南部、皖南及沿江地区个别田块达0.3万—3.5万头；枯鞘株率一般低于3%。
2.稻飞虱。 5月以来，华南西部、西南南部、江南西部稻区陆续出现迁入虫峰，截至5月28日，广西、云南、广东、湖南全省分别累计诱虫16.4万、4.3万、1.5万、1.3万头，同比分别减少60.7%、82.5%、39.9%、7.9%。其中，桂中北、滇南、闽南出现单灯单日千头以上虫峰，广西灵川5月21—23日峰日虫量超万头。",3,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,病虫害
fd1351b86f68f8ed_0004,fd1351b86f68f8ed,"1.3万头，同比分别减少60.7%、82.5%、39.9%、7.9%。其中，桂中北、滇南、闽南出现单灯单日千头以上虫峰，广西灵川5月21—23日峰日虫量超万头。受迁入影响，华南、江南田间百丛虫量比5月中旬增加70%以上，经防控，百丛虫量一般低于400头，但桂西、滇南、粤西局部漏防地区达3000—6000头。
3.稻纵卷叶螟。 5月以来，除华南南部外，南方大部稻区灯下未监测到迁入蛾峰，截至5月28日，广西、广东、海南分别累计诱蛾2480头、4601头、2704头，同比分别减少86.4%、减少34.9%、增加66.4%。其中，5月下旬广东西南部、海南南部出现迁入蛾峰。当前，华南、江南稻区亩蛾量一般为50—500头，桂中和桂南沿海地区、闽西局部为1000—3000头，最高达1万—2万头；广西、广东、湖南亩卵量一般为1000—3000粒；亩幼虫量一般低于2000头，广西钦北、广东茂名、湖南祁阳个别漏防田块达2万—5万头。
4.纹 枯病、稻瘟病。 田间菌源充足，部分地区感病品种偏重发生。其中， 纹枯病 病丛率华南、江南稻区一般为5%—11%，但桂南、粤西早插田及低洼水浸田块最高达70%—90%； 稻瘟病 病叶率一般低于1%，但广西、广东局部老病区、感病品种种植区达20%—30%。
5.南方黑条矮缩病。 广西、广东、海南零星发生。据检测早春白背飞虱带毒率偏低，一般低于0.5%。
（二）品种抗性较弱、 栽培 条件适宜 及抗药性上升等 因素增加 重发流行风险
今年，早稻部分优质高产型品种对稻瘟病抗性较弱，农户多年自留稻种抗性基本丧失，稻瘟病流行风险较高；各地桥梁田、插花田普遍，有利于害虫辗转为害；农民偏施氮肥，水稻生长量大、田间郁蔽，易形成适温高湿的田间小气候，有利于病虫害的发生流行。",4,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,病虫害
